"Time","Value (°C)"
"2019/01/16 02:40:00","14.224905"
"2019/01/16 02:35:00","14.2376041"
"2019/01/16 02:30:00","14.2229528"
"2019/01/16 02:25:00","14.2063465"
"2019/01/16 02:20:00","14.2063465"
"2019/01/16 02:15:00","14.2083006"
"2019/01/16 02:10:00","14.242487"
"2019/01/16 02:05:00","14.2578545"
"2019/01/16 02:00:00","14.2435026"
"2019/01/16 01:55:00","14.2523155"
"2019/01/16 01:50:00","14.2278366"
"2019/01/16 01:45:00","14.2898445"
"2019/01/16 01:40:00","14.2913294"
"2019/01/16 01:35:00","14.22686"
"2019/01/16 01:30:00","14.2165985"
"2019/01/16 01:25:00","14.1878128"
"2019/01/16 01:20:00","14.2159328"
"2019/01/16 01:15:00","14.2129126"
"2019/01/16 01:10:00","14.2278366"
"2019/01/16 01:05:00","14.1614094"
"2019/01/16 01:00:00","14.2034168"
"2019/01/16 00:55:00","14.216114"
"2019/01/16 00:50:00","14.2278366"
"2019/01/16 00:45:00","14.2571383"
"2019/01/16 00:40:00","14.2278366"
"2019/01/16 00:35:00","14.1760063"
"2019/01/16 00:30:00","14.2186756"
"2019/01/16 00:25:00","14.2522545"
"2019/01/16 00:20:00","14.2430725"
"2019/01/16 00:15:00","14.2739315"
"2019/01/16 00:10:00","14.2188358"
"2019/01/16 00:05:00","14.1926699"
"2019/01/16 00:00:00","14.2278366"
"2019/01/15 23:55:00","14.2278366"
"2019/01/15 23:50:00","14.1838779"
"2019/01/15 23:45:00","14.2278366"
"2019/01/15 23:40:00","14.2278366"
"2019/01/15 23:35:00","14.1838779"
"2019/01/15 23:30:00","14.1789932"
"2019/01/15 23:25:00","14.2573643"
"2019/01/15 23:20:00","14.2717905"
"2019/01/15 23:15:00","14.2278366"
"2019/01/15 23:10:00","14.2396488"
"2019/01/15 23:05:00","14.2571383"
"2019/01/15 23:00:00","14.2501059"
"2019/01/15 22:55:00","14.2034168"
"2019/01/15 22:50:00","14.2522545"
"2019/01/15 22:45:00","14.2327204"
"2019/01/15 22:40:00","14.2034168"
"2019/01/15 22:35:00","14.2115984"
"2019/01/15 22:30:00","14.2278366"
"2019/01/15 22:25:00","14.2159195"
"2019/01/15 22:20:00","14.2063465"
"2019/01/15 22:15:00","14.2756977"
"2019/01/15 22:10:00","14.2608032"
"2019/01/15 22:05:00","14.2231464"
"2019/01/15 22:00:00","14.2660875"
"2019/01/15 21:55:00","14.281559"
"2019/01/15 21:50:00","14.2644863"
"2019/01/15 21:45:00","14.2295246"
"2019/01/15 21:40:00","14.2766743"
"2019/01/15 21:35:00","14.2766743"
"2019/01/15 21:30:00","14.2278366"
"2019/01/15 21:25:00","14.2962132"
"2019/01/15 21:20:00","14.321023"
"2019/01/15 21:15:00","14.2546482"
"2019/01/15 21:10:00","14.2395573"
"2019/01/15 21:05:00","14.2463942"
"2019/01/15 21:00:00","14.1887465"
"2019/01/15 20:55:00","14.1647987"
"2019/01/15 20:50:00","14.1763458"
"2019/01/15 20:45:00","14.1789932"
"2019/01/15 20:40:00","14.1132622"
"2019/01/15 20:35:00","14.1545753"
"2019/01/15 20:30:00","14.1222954"
"2019/01/15 20:25:00","14.0568943"
"2019/01/15 20:20:00","14.0372009"
"2019/01/15 20:15:00","14.0642443"
"2019/01/15 20:10:00","14.0790882"
"2019/01/15 20:05:00","14.0031719"
"2019/01/15 20:00:00","14.0232296"
"2019/01/15 19:55:00","14.0520105"
"2019/01/15 19:50:00","14.0666628"
"2019/01/15 19:45:00","14.0090332"
"2019/01/15 19:40:00","14.0279045"
"2019/01/15 19:35:00","13.9967318"
"2019/01/15 19:30:00","13.9514894"
"2019/01/15 19:25:00","13.9500313"
"2019/01/15 19:20:00","14.0380001"
"2019/01/15 19:15:00","13.983633"
"2019/01/15 19:10:00","13.9512901"
"2019/01/15 19:05:00","13.9838305"
"2019/01/15 19:00:00","13.9866114"
"2019/01/15 18:55:00","13.9467373"
"2019/01/15 18:50:00","13.9956665"
"2019/01/15 18:45:00","14.0215788"
"2019/01/15 18:40:00","13.9621449"
"2019/01/15 18:35:00","14.0080566"
"2019/01/15 18:30:00","14.0324764"
"2019/01/15 18:25:00","13.983633"
"2019/01/15 18:20:00","14.0324764"
"2019/01/15 18:15:00","13.9979515"
"2019/01/15 18:10:00","14.042244"
"2019/01/15 18:05:00","14.0236855"
"2019/01/15 18:00:00","14.0172167"
"2019/01/15 17:55:00","14.024622"
"2019/01/15 17:50:00","14.0822134"
"2019/01/15 17:45:00","14.0570183"
"2019/01/15 17:40:00","14.1057377"
"2019/01/15 17:35:00","14.0588493"
"2019/01/15 17:30:00","14.0726624"
"2019/01/15 17:25:00","14.0373602"
"2019/01/15 17:20:00","14.1057377"
"2019/01/15 17:15:00","14.0822916"
"2019/01/15 17:10:00","14.0532808"
"2019/01/15 17:05:00","13.9982882"
"2019/01/15 17:00:00","14.0177116"
"2019/01/15 16:55:00","14.0344296"
"2019/01/15 16:50:00","13.983633"
"2019/01/15 16:45:00","13.9584436"
"2019/01/15 16:40:00","13.9791927"
"2019/01/15 16:35:00","14.0031719"
"2019/01/15 16:30:00","13.9971161"
"2019/01/15 16:25:00","14.0080566"
"2019/01/15 16:20:00","14.013299"
"2019/01/15 16:15:00","13.9930515"
"2019/01/15 16:10:00","14.0797291"
"2019/01/15 16:05:00","14.0346251"
"2019/01/15 16:00:00","14.0499153"
"2019/01/15 15:55:00","14.0764303"
"2019/01/15 15:50:00","14.1011667"
"2019/01/15 15:45:00","14.0764303"
"2019/01/15 15:40:00","14.1175795"
"2019/01/15 15:35:00","14.1594591"
"2019/01/15 15:30:00","14.1545753"
"2019/01/15 15:25:00","14.1924763"
"2019/01/15 15:20:00","14.1799707"
"2019/01/15 15:15:00","14.1203871"
"2019/01/15 15:10:00","14.1545753"
"2019/01/15 15:05:00","14.1233177"
"2019/01/15 15:00:00","14.1466799"
"2019/01/15 14:55:00","14.1741095"
"2019/01/15 14:50:00","14.1652966"
"2019/01/15 14:45:00","14.1535988"
"2019/01/15 14:40:00","14.1877861"
"2019/01/15 14:35:00","14.1936483"
"2019/01/15 14:30:00","14.2571383"
"2019/01/15 14:25:00","14.253231"
"2019/01/15 14:20:00","14.2766743"
"2019/01/15 14:15:00","14.2034168"
"2019/01/15 14:10:00","14.1689863"
"2019/01/15 14:05:00","14.1301556"
"2019/01/15 14:00:00","14.1057377"
"2019/01/15 13:55:00","14.178956"
"2019/01/15 13:50:00","14.2034168"
"2019/01/15 13:45:00","14.1164799"
"2019/01/15 13:40:00","14.1789932"
"2019/01/15 13:35:00","14.211422"
"2019/01/15 13:30:00","14.2034168"
"2019/01/15 13:25:00","14.2766743"
"2019/01/15 13:20:00","14.3499355"
"2019/01/15 13:15:00","14.3187885"
"2019/01/15 13:10:00","14.2034168"
"2019/01/15 13:05:00","14.2170916"
"2019/01/15 13:00:00","14.2109623"
"2019/01/15 12:55:00","14.1789932"
"2019/01/15 12:50:00","14.162715"
"2019/01/15 12:45:00","14.2034168"
"2019/01/15 12:40:00","14.279418"
"2019/01/15 12:35:00","14.2141609"
"2019/01/15 12:30:00","14.2638607"
"2019/01/15 12:25:00","14.2034168"
"2019/01/15 12:20:00","14.1554308"
"2019/01/15 12:15:00","14.1391106"
"2019/01/15 12:10:00","14.1301556"
"2019/01/15 12:05:00","14.1148453"
"2019/01/15 12:00:00","14.1130419"
"2019/01/15 11:55:00","14.29035"
"2019/01/15 11:50:00","14.2358761"
"2019/01/15 11:45:00","14.1350393"
"2019/01/15 11:40:00","14.3147726"
"2019/01/15 11:35:00","14.2840786"
"2019/01/15 11:30:00","14.1789932"
"2019/01/15 11:25:00","14.1501608"
"2019/01/15 11:20:00","14.1594591"
"2019/01/15 11:15:00","14.2278366"
"2019/01/15 11:10:00","14.3499355"
"2019/01/15 11:05:00","14.2278366"
"2019/01/15 11:00:00","14.2278366"
"2019/01/15 10:55:00","14.3164206"
"2019/01/15 10:50:00","14.2278366"
"2019/01/15 10:45:00","14.2641716"
"2019/01/15 10:40:00","14.2385397"
"2019/01/15 10:35:00","14.1926699"
"2019/01/15 10:30:00","14.1789932"
"2019/01/15 10:25:00","14.1465549"
"2019/01/15 10:20:00","14.192318"
"2019/01/15 10:15:00","14.1985321"
"2019/01/15 10:10:00","14.2415752"
"2019/01/15 10:05:00","14.2034168"
"2019/01/15 10:00:00","14.2571001"
"2019/01/15 09:55:00","14.3694696"
"2019/01/15 09:50:00","14.3499355"
"2019/01/15 09:45:00","14.1891155"
"2019/01/15 09:40:00","14.2240057"
"2019/01/15 09:35:00","14.2926826"
"2019/01/15 09:30:00","14.2938786"
"2019/01/15 09:25:00","14.3098888"
"2019/01/15 09:20:00","14.2872772"
"2019/01/15 09:15:00","14.3129959"
"2019/01/15 09:10:00","14.2717905"
"2019/01/15 09:05:00","14.2932816"
"2019/01/15 09:00:00","14.3382139"
"2019/01/15 08:55:00","14.3255157"
"2019/01/15 08:50:00","14.2762842"
"2019/01/15 08:45:00","14.2267065"
"2019/01/15 08:40:00","14.2034168"
"2019/01/15 08:35:00","14.2650871"
"2019/01/15 08:30:00","14.2893734"
"2019/01/15 08:25:00","14.3010979"
"2019/01/15 08:20:00","14.2352591"
"2019/01/15 08:15:00","14.1789932"
"2019/01/15 08:10:00","14.1934147"
"2019/01/15 08:05:00","14.1780176"
"2019/01/15 08:00:00","14.2131844"
"2019/01/15 07:55:00","14.2851295"
"2019/01/15 07:50:00","14.2783127"
"2019/01/15 07:45:00","14.2831221"
"2019/01/15 07:40:00","14.2522545"
"2019/01/15 07:35:00","14.2766743"
"2019/01/15 07:30:00","14.2434635"
"2019/01/15 07:25:00","14.242487"
"2019/01/15 07:20:00","14.2170916"
"2019/01/15 07:15:00","14.2138987"
"2019/01/15 07:10:00","14.2786312"
"2019/01/15 07:05:00","14.2587013"
"2019/01/15 07:00:00","14.224659"
"2019/01/15 06:55:00","14.2817554"
"2019/01/15 06:50:00","14.2363749"
"2019/01/15 06:45:00","14.2034168"
"2019/01/15 06:40:00","14.163043"
"2019/01/15 06:35:00","14.1692257"
"2019/01/15 06:30:00","14.1507044"
"2019/01/15 06:25:00","14.1106215"
"2019/01/15 06:20:00","14.1399231"
"2019/01/15 06:15:00","14.1545753"
"2019/01/15 06:10:00","14.1301556"
"2019/01/15 06:05:00","14.1272249"
"2019/01/15 06:00:00","14.0861988"
"2019/01/15 05:55:00","14.0324764"
"2019/01/15 05:50:00","14.0802155"
"2019/01/15 05:45:00","14.0568943"
"2019/01/15 05:40:00","14.0336866"
"2019/01/15 05:35:00","14.0219641"
"2019/01/15 05:30:00","14.0324764"
"2019/01/15 05:25:00","14.071312"
"2019/01/15 05:20:00","14.0054846"
"2019/01/15 05:15:00","13.983633"
"2019/01/15 05:10:00","13.8859539"
"2019/01/15 05:05:00","13.9592152"
"2019/01/15 05:00:00","13.9488611"
"2019/01/15 04:55:00","13.9347954"
"2019/01/15 04:50:00","14.0037832"
"2019/01/15 04:45:00","13.9934797"
"2019/01/15 04:40:00","13.9924259"
"2019/01/15 04:35:00","13.9494076"
"2019/01/15 04:30:00","14.0089769"
"2019/01/15 04:25:00","14.0568943"
"2019/01/15 04:20:00","14.100853"
"2019/01/15 04:15:00","14.1155052"
"2019/01/15 04:10:00","14.0783844"
"2019/01/15 04:05:00","14.1301556"
"2019/01/15 04:00:00","14.1179266"
"2019/01/15 03:55:00","14.0991325"
"2019/01/15 03:50:00","14.1088209"
"2019/01/15 03:45:00","14.1337032"
"2019/01/15 03:40:00","14.1592245"
"2019/01/15 03:35:00","14.1654139"
"2019/01/15 03:30:00","14.1741095"
"2019/01/15 03:25:00","14.1653185"
"2019/01/15 03:20:00","14.192976"
"2019/01/15 03:15:00","14.1916924"
"2019/01/15 03:10:00","14.1702023"
"2019/01/15 03:05:00","14.1789932"
"2019/01/15 03:00:00","14.1194897"
"2019/01/15 02:55:00","14.1438303"
"2019/01/15 02:50:00","14.2264767"
"2019/01/15 02:45:00","14.2034168"
"2019/01/15 02:40:00","14.1965771"
"2019/01/15 02:35:00","14.1789932"
"2019/01/15 02:30:00","14.1963625"
"2019/01/15 02:25:00","14.1739149"
"2019/01/15 02:20:00","14.1530895"
"2019/01/15 02:15:00","14.1556034"
"2019/01/15 02:10:00","14.1520357"
"2019/01/15 02:05:00","14.1789932"
"2019/01/15 02:00:00","14.143919"
"2019/01/15 01:55:00","14.2024393"
"2019/01/15 01:50:00","14.2962132"
"2019/01/15 01:45:00","14.2893734"
"2019/01/15 01:40:00","14.2702274"
"2019/01/15 01:35:00","14.2405338"
"2019/01/15 01:30:00","14.2571383"
"2019/01/15 01:25:00","14.2571383"
"2019/01/15 01:20:00","14.2376041"
"2019/01/15 01:15:00","14.2188635"
"2019/01/15 01:10:00","14.2186871"
"2019/01/15 01:05:00","14.1946239"
"2019/01/15 01:00:00","14.1838779"
"2019/01/15 00:55:00","14.1669598"
"2019/01/15 00:50:00","14.1792288"
"2019/01/15 00:45:00","14.136837"
"2019/01/15 00:40:00","14.1387596"
"2019/01/15 00:35:00","14.1399231"
"2019/01/15 00:30:00","14.2063465"
"2019/01/15 00:25:00","14.3010979"
"2019/01/15 00:20:00","14.2522545"
"2019/01/15 00:15:00","14.3010979"
"2019/01/15 00:10:00","14.2766743"
"2019/01/15 00:05:00","14.2034168"
"2019/01/15 00:00:00","14.1741095"
"2019/01/14 23:55:00","14.1731339"
"2019/01/14 23:50:00","14.1252718"
"2019/01/14 23:45:00","14.1164799"
"2019/01/14 23:40:00","14.1887617"
"2019/01/14 23:35:00","14.2041483"
"2019/01/14 23:30:00","14.2874193"
"2019/01/14 23:25:00","14.2844133"
"2019/01/14 23:20:00","14.2612133"
"2019/01/14 23:15:00","14.2525501"
"2019/01/14 23:10:00","14.2012663"
"2019/01/14 23:05:00","14.2278366"
"2019/01/14 23:00:00","14.2278366"
"2019/01/14 22:55:00","14.2238064"
"2019/01/14 22:50:00","14.1545753"
"2019/01/14 22:45:00","14.1643438"
"2019/01/14 22:40:00","14.1545753"
"2019/01/14 22:35:00","14.1452742"
"2019/01/14 22:30:00","14.1301165"
"2019/01/14 22:25:00","14.1602402"
"2019/01/14 22:20:00","14.1838779"
"2019/01/14 22:15:00","14.1807976"
"2019/01/14 22:10:00","14.1057377"
"2019/01/14 22:05:00","14.1399231"
"2019/01/14 22:00:00","14.1899347"
"2019/01/14 21:55:00","14.2083006"
"2019/01/14 21:50:00","14.2259369"
"2019/01/14 21:45:00","14.2278366"
"2019/01/14 21:40:00","14.2766743"
"2019/01/14 21:35:00","14.218029"
"2019/01/14 21:30:00","14.1741095"
"2019/01/14 21:25:00","14.1606236"
"2019/01/14 21:20:00","14.1780195"
"2019/01/14 21:15:00","14.2190456"
"2019/01/14 21:10:00","14.2034168"
"2019/01/14 21:05:00","14.1467018"
"2019/01/14 21:00:00","14.2083006"
"2019/01/14 20:55:00","14.2034168"
"2019/01/14 20:50:00","14.1555519"
"2019/01/14 20:45:00","14.1348829"
"2019/01/14 20:40:00","14.0813141"
"2019/01/14 20:35:00","14.0568943"
"2019/01/14 20:30:00","14.0568943"
"2019/01/14 20:25:00","14.0324764"
"2019/01/14 20:20:00","14.0813141"
"2019/01/14 20:15:00","14.079361"
"2019/01/14 20:10:00","14.0352097"
"2019/01/14 20:05:00","14.0813141"
"2019/01/14 20:00:00","14.0813141"
"2019/01/14 19:55:00","14.0926971"
"2019/01/14 19:50:00","14.0666628"
"2019/01/14 19:45:00","14.0471268"
"2019/01/14 19:40:00","14.0324764"
"2019/01/14 19:35:00","14.0225716"
"2019/01/14 19:30:00","13.983633"
"2019/01/14 19:25:00","14.0174332"
"2019/01/14 19:20:00","13.9946146"
"2019/01/14 19:15:00","13.9581518"
"2019/01/14 19:10:00","13.8881044"
"2019/01/14 19:05:00","13.8957224"
"2019/01/14 19:00:00","13.8646278"
"2019/01/14 18:55:00","13.8746014"
"2019/01/14 18:50:00","13.8318777"
"2019/01/14 18:45:00","13.8126965"
"2019/01/14 18:40:00","13.7853432"
"2019/01/14 18:35:00","13.8078117"
"2019/01/14 18:30:00","13.8181744"
"2019/01/14 18:25:00","13.7714729"
"2019/01/14 18:20:00","13.8488369"
"2019/01/14 18:15:00","13.8761864"
"2019/01/14 18:10:00","13.8605576"
"2019/01/14 18:05:00","13.8957224"
"2019/01/14 18:00:00","13.8646526"
"2019/01/14 17:55:00","13.9396791"
"2019/01/14 17:50:00","13.9510469"
"2019/01/14 17:45:00","13.9204311"
"2019/01/14 17:40:00","13.9279594"
"2019/01/14 17:35:00","13.9557457"
"2019/01/14 17:30:00","13.9934044"
"2019/01/14 17:25:00","13.9829044"
"2019/01/14 17:20:00","13.983633"
"2019/01/14 17:15:00","13.9740486"
"2019/01/14 17:10:00","13.9764843"
"2019/01/14 17:05:00","14.0248566"
"2019/01/14 17:00:00","14.0324764"
"2019/01/14 16:55:00","14.0723124"
"2019/01/14 16:50:00","14.0813141"
"2019/01/14 16:45:00","14.0500584"
"2019/01/14 16:40:00","14.0813141"
"2019/01/14 16:35:00","14.0541172"
"2019/01/14 16:30:00","14.0574274"
"2019/01/14 16:25:00","14.0877695"
"2019/01/14 16:20:00","14.0142679"
"2019/01/14 16:15:00","14.0044022"
"2019/01/14 16:10:00","13.9498377"
"2019/01/14 16:05:00","13.983633"
"2019/01/14 16:00:00","13.9908628"
"2019/01/14 15:55:00","14.0080566"
"2019/01/14 15:50:00","14.0617781"
"2019/01/14 15:45:00","14.0253439"
"2019/01/14 15:40:00","14.0219269"
"2019/01/14 15:35:00","14.0441113"
"2019/01/14 15:30:00","14.0839882"
"2019/01/14 15:25:00","14.1127291"
"2019/01/14 15:20:00","14.1609173"
"2019/01/14 15:15:00","14.1155052"
"2019/01/14 15:10:00","14.1506195"
"2019/01/14 15:05:00","14.1587715"
"2019/01/14 15:00:00","14.1545753"
"2019/01/14 14:55:00","14.1789932"
"2019/01/14 14:50:00","14.1883907"
"2019/01/14 14:45:00","14.1789932"
"2019/01/14 14:40:00","14.168251"
"2019/01/14 14:35:00","14.1692276"
"2019/01/14 14:30:00","14.1788759"
"2019/01/14 14:25:00","14.292305"
"2019/01/14 14:20:00","14.2424889"
"2019/01/14 14:15:00","14.1752844"
"2019/01/14 14:10:00","14.1676636"
"2019/01/14 14:05:00","14.1496916"
"2019/01/14 14:00:00","14.2068357"
"2019/01/14 13:55:00","14.3134823"
"2019/01/14 13:50:00","14.2864428"
"2019/01/14 13:45:00","14.2473707"
"2019/01/14 13:40:00","14.3239241"
"2019/01/14 13:35:00","14.2877636"
"2019/01/14 13:30:00","14.2962132"
"2019/01/14 13:25:00","14.2034168"
"2019/01/14 13:20:00","14.1738071"
"2019/01/14 13:15:00","14.182745"
"2019/01/14 13:10:00","14.0941896"
"2019/01/14 13:05:00","14.1155052"
"2019/01/14 13:00:00","14.0959692"
"2019/01/14 12:55:00","14.0324764"
"2019/01/14 12:50:00","13.9885178"
"2019/01/14 12:45:00","14.0090332"
"2019/01/14 12:40:00","14.0129404"
"2019/01/14 12:35:00","13.983633"
"2019/01/14 12:30:00","13.9598789"
"2019/01/14 12:25:00","13.9954758"
"2019/01/14 12:20:00","14.0813141"
"2019/01/14 12:15:00","14.0745497"
"2019/01/14 12:10:00","14.090107"
"2019/01/14 12:05:00","14.0049944"
"2019/01/14 12:00:00","14.0971794"
"2019/01/14 11:55:00","14.096694"
"2019/01/14 11:50:00","14.0969429"
"2019/01/14 11:45:00","14.0178242"
"2019/01/14 11:40:00","13.9712877"
"2019/01/14 11:35:00","13.983633"
"2019/01/14 11:30:00","13.9846106"
"2019/01/14 11:25:00","14.0461512"
"2019/01/14 11:20:00","14.0813141"
"2019/01/14 11:15:00","14.0881538"
"2019/01/14 11:10:00","14.1688375"
"2019/01/14 11:05:00","14.3048792"
"2019/01/14 11:00:00","14.3147726"
"2019/01/14 10:55:00","14.2721243"
"2019/01/14 10:50:00","14.3010979"
"2019/01/14 10:45:00","14.2925396"
"2019/01/14 10:40:00","14.1955471"
"2019/01/14 10:35:00","14.2229528"
"2019/01/14 10:30:00","14.2034168"
"2019/01/14 10:25:00","14.2131844"
"2019/01/14 10:20:00","14.1982498"
"2019/01/14 10:15:00","14.2192402"
"2019/01/14 10:10:00","14.190588"
"2019/01/14 10:05:00","14.1301556"
"2019/01/14 10:00:00","14.0930386"
"2019/01/14 09:55:00","14.1172237"
"2019/01/14 09:50:00","14.0961637"
"2019/01/14 09:45:00","14.0910854"
"2019/01/14 09:40:00","14.1057377"
"2019/01/14 09:35:00","14.073493"
"2019/01/14 09:30:00","14.0813141"
"2019/01/14 09:25:00","14.0884342"
"2019/01/14 09:20:00","14.1400881"
"2019/01/14 09:15:00","14.2717905"
"2019/01/14 09:10:00","14.2766743"
"2019/01/14 09:05:00","14.2522545"
"2019/01/14 09:00:00","14.2034168"
"2019/01/14 08:55:00","14.1301556"
"2019/01/14 08:50:00","13.9990234"
"2019/01/14 08:45:00","13.9594002"
"2019/01/14 08:40:00","13.9160452"
"2019/01/14 08:35:00","13.8810701"
"2019/01/14 08:30:00","13.885603"
"2019/01/14 08:25:00","13.8338089"
"2019/01/14 08:20:00","13.7882729"
"2019/01/14 08:15:00","13.8566504"
"2019/01/14 08:10:00","13.8908415"
"2019/01/14 08:05:00","14.033453"
"2019/01/14 08:00:00","14.100853"
"2019/01/14 07:55:00","14.1204844"
"2019/01/14 07:50:00","14.2061501"
"2019/01/14 07:45:00","14.2166014"
"2019/01/14 07:40:00","14.2603474"
"2019/01/14 07:35:00","14.1985321"
"2019/01/14 07:30:00","14.1789932"
"2019/01/14 07:25:00","14.1377754"
"2019/01/14 07:20:00","14.156786"
"2019/01/14 07:15:00","14.1913862"
"2019/01/14 07:10:00","14.2206078"
"2019/01/14 07:05:00","14.17626"
"2019/01/14 07:00:00","14.1393185"
"2019/01/14 06:55:00","14.1057377"
"2019/01/14 06:50:00","14.0739431"
"2019/01/14 06:45:00","14.1106215"
"2019/01/14 06:40:00","14.0141163"
"2019/01/14 06:35:00","14.0184097"
"2019/01/14 06:30:00","13.9441729"
"2019/01/14 06:25:00","13.9592152"
"2019/01/14 06:20:00","13.961215"
"2019/01/14 06:15:00","13.943985"
"2019/01/14 06:10:00","13.9152613"
"2019/01/14 06:05:00","13.8644342"
"2019/01/14 06:00:00","13.8609905"
"2019/01/14 05:55:00","13.8916206"
"2019/01/14 05:50:00","13.8809204"
"2019/01/14 05:45:00","13.8908386"
"2019/01/14 05:40:00","13.8931856"
"2019/01/14 05:35:00","13.961957"
"2019/01/14 05:30:00","14.0560732"
"2019/01/14 05:25:00","14.0568943"
"2019/01/14 05:20:00","14.1301556"
"2019/01/14 05:15:00","14.1272259"
"2019/01/14 05:10:00","14.1265497"
"2019/01/14 05:05:00","14.1083002"
"2019/01/14 05:00:00","14.1194124"
"2019/01/14 04:55:00","14.1270466"
"2019/01/14 04:50:00","14.1437712"
"2019/01/14 04:45:00","14.0568943"
"2019/01/14 04:40:00","14.0266151"
"2019/01/14 04:35:00","13.9592152"
"2019/01/14 04:30:00","13.9885178"
"2019/01/14 04:25:00","14.0080566"
"2019/01/14 04:20:00","14.0813141"
"2019/01/14 04:15:00","14.0682421"
"2019/01/14 04:10:00","14.0719376"
"2019/01/14 04:05:00","14.0137215"
"2019/01/14 04:00:00","13.9980526"
"2019/01/14 03:55:00","14.0080566"
"2019/01/14 03:50:00","14.0568943"
"2019/01/14 03:45:00","14.0180893"
"2019/01/14 03:40:00","13.9943581"
"2019/01/14 03:35:00","13.9621458"
"2019/01/14 03:30:00","13.9711313"
"2019/01/14 03:25:00","14.0813141"
"2019/01/14 03:20:00","14.1700096"
"2019/01/14 03:15:00","14.1394997"
"2019/01/14 03:10:00","14.1301556"
"2019/01/14 03:05:00","14.0531836"
"2019/01/14 03:00:00","14.0080566"
"2019/01/14 02:55:00","13.9240522"
"2019/01/14 02:50:00","13.8175802"
"2019/01/14 02:45:00","13.7394352"
"2019/01/14 02:40:00","13.6954784"
"2019/01/14 02:35:00","13.6800451"
"2019/01/14 02:30:00","13.7353325"
"2019/01/14 02:25:00","13.7778339"
"2019/01/14 02:20:00","13.7970657"
"2019/01/14 02:15:00","13.8511829"
"2019/01/14 02:10:00","13.8253555"
"2019/01/14 02:05:00","13.8473406"
"2019/01/14 02:00:00","13.8800945"
"2019/01/14 01:55:00","13.879899"
"2019/01/14 01:50:00","13.8760319"
"2019/01/14 01:45:00","13.802928"
"2019/01/14 01:40:00","13.8713045"
"2019/01/14 01:35:00","13.8318405"
"2019/01/14 01:30:00","13.8261366"
"2019/01/14 01:25:00","13.8291368"
"2019/01/14 01:20:00","13.8435087"
"2019/01/14 01:15:00","13.8615341"
"2019/01/14 01:10:00","13.8724747"
"2019/01/14 01:05:00","13.8888845"
"2019/01/14 01:00:00","13.8679819"
"2019/01/14 00:55:00","13.8859539"
"2019/01/14 00:50:00","13.8713026"
"2019/01/14 00:45:00","13.8371162"
"2019/01/14 00:40:00","13.802928"
"2019/01/14 00:35:00","13.7765522"
"2019/01/14 00:30:00","13.7970753"
"2019/01/14 00:25:00","13.8039036"
"2019/01/14 00:20:00","13.8361397"
"2019/01/14 00:15:00","13.8859539"
"2019/01/14 00:10:00","13.8716869"
"2019/01/14 00:05:00","13.8957224"
"2019/01/14 00:00:00","13.900609"
"2019/01/13 23:55:00","13.9071245"
"2019/01/13 23:50:00","13.8966923"
"2019/01/13 23:45:00","13.9103775"
"2019/01/13 23:40:00","13.8615341"
"2019/01/13 23:35:00","13.8615341"
"2019/01/13 23:30:00","13.8884373"
"2019/01/13 23:25:00","13.8517981"
"2019/01/13 23:20:00","13.850049"
"2019/01/13 23:15:00","13.8046951"
"2019/01/13 23:10:00","13.8078117"
"2019/01/13 23:05:00","13.8148365"
"2019/01/13 23:00:00","13.8185558"
"2019/01/13 22:55:00","13.839694"
"2019/01/13 22:50:00","13.8615341"
"2019/01/13 22:45:00","13.8859539"
"2019/01/13 22:40:00","13.9152613"
"2019/01/13 22:35:00","13.9299116"
"2019/01/13 22:30:00","13.9103775"
"2019/01/13 22:25:00","13.9530735"
"2019/01/13 22:20:00","13.9689817"
"2019/01/13 22:15:00","13.9347954"
"2019/01/13 22:10:00","13.8908386"
"2019/01/13 22:05:00","13.9133053"
"2019/01/13 22:00:00","13.9445629"
"2019/01/13 21:55:00","13.9727678"
"2019/01/13 21:50:00","13.9464817"
"2019/01/13 21:45:00","13.9279594"
"2019/01/13 21:40:00","13.9435863"
"2019/01/13 21:35:00","13.9347954"
"2019/01/13 21:30:00","13.9563246"
"2019/01/13 21:25:00","13.9103775"
"2019/01/13 21:20:00","13.8859539"
"2019/01/13 21:15:00","13.9136162"
"2019/01/13 21:10:00","13.8908386"
"2019/01/13 21:05:00","13.9103775"
"2019/01/13 21:00:00","13.9001904"
"2019/01/13 20:55:00","13.8519077"
"2019/01/13 20:50:00","13.899435"
"2019/01/13 20:45:00","13.8615341"
"2019/01/13 20:40:00","13.8808374"
"2019/01/13 20:35:00","13.8703251"
"2019/01/13 20:30:00","13.8615341"
"2019/01/13 20:25:00","13.9019375"
"2019/01/13 20:20:00","13.8859539"
"2019/01/13 20:15:00","13.9320602"
"2019/01/13 20:10:00","13.910512"
"2019/01/13 20:05:00","13.8484945"
"2019/01/13 20:00:00","13.8808117"
"2019/01/13 19:55:00","13.9252377"
"2019/01/13 19:50:00","13.9492569"
"2019/01/13 19:45:00","13.9015846"
"2019/01/13 19:40:00","13.8775148"
"2019/01/13 19:35:00","13.8615341"
"2019/01/13 19:30:00","13.8967009"
"2019/01/13 19:25:00","13.9113531"
"2019/01/13 19:20:00","13.9152613"
"2019/01/13 19:15:00","13.9260044"
"2019/01/13 19:10:00","13.9404621"
"2019/01/13 19:05:00","13.9560108"
